Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Ship downloadable,Inventory tracking,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Pay by points,Override points,Override exchange rate,SEO name,Short description,Status,Popularity,Vendor,Image URL,Images
spt6010,en,165,Sports & Fitness///Bicycles & Accessories,917,917,8426,1,,0,N,,BTwin Cycling Gloves,"BTwin Cycling Gloves by Decathlon is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Like new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Like new],,,N,N,N,btwin-cycling-gloves,"BTwin Cycling Gloves - like new, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_xx97-jx.jpg,https://is2or.store/images/detailed/9/s-l1200_xx97-jx.jpg
spt6011,en,166,Sports & Fitness///Golf Equipment,2079,2079,4959,3,,0,N,,"2024 Callaway Golf Set - Men's, RH, Stiff Flex: Driver, 3 Wood, 5 Hybrid, Irons, Odyssey Putter","Callaway Golf Clubs Set by Callaway is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Used', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Used],,,N,N,N,2024-callaway-golf-set-mens-rh-stiff-flex-driver-3-wood-5-hybrid-irons-odyssey-putter,"Callaway Golf Clubs Set - used, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/Callaway-Edge-2024-Right-Handed-Men-s-Complete-Golf-Set_f3a6d588-8453-4307-ae3a-b46528b71d92.8f9011be3c180c0d5904681f0136d574.jpeg,https://is2or.store/images/detailed/9/Callaway-Edge-2024-Right-Handed-Men-s-Complete-Golf-Set_f3a6d588-8453-4307-ae3a-b46528b71d92.8f9011be3c180c0d5904681f0136d574.jpeg
spt6012,en,167,Sports & Fitness///Golf Equipment,1601,1601,6045,3,,0,N,,Titleist Pro V1 Golf Balls,"Titleist Pro V1 Golf Balls by Titleist is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Brand new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Brand new],,,N,N,N,titleist-pro-v1-golf-balls,"Titleist Pro V1 Golf Balls - brand new, performance-tested and ready for action.",A,27,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/2_reviewboxes.jpg,https://is2or.store/images/detailed/9/2_reviewboxes.jpg
spt6013,en,168,Sports & Fitness///Fitness Trackers,2650,2650,4615,1,,0,N,,Fitbit Charge 5,"Fitbit Charge 5 by Fitbit is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Like new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Like new],,,N,N,N,fitbit-charge-5,"Fitbit Charge 5 - like new, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/Fitbit_Charge_5_Accessory.jpg,https://is2or.store/images/detailed/9/Fitbit_Charge_5_Accessory.jpg
spt6014,en,169,Sports & Fitness///Fitness Trackers,2505,2505,7834,1,,0,N,,Xiaomi Mi Band 6,"Xiaomi Mi Band 6 by Xiaomi is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Used', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Used],,,N,N,N,xiaomi-mi-band-6,"Xiaomi Mi Band 6 - used, performance-tested and ready for action.",A,27,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/xiaomi_mi_band_6_bnib_1686986405_f19111f0_progressive.jpg,https://is2or.store/images/detailed/9/xiaomi_mi_band_6_bnib_1686986405_f19111f0_progressive.jpg
spt6015,en,170,Sports & Fitness///Fitness Trackers,869,869,6819,2,,0,N,,Garmin Vivosmart 4,"Garmin Vivosmart 4 by Garmin is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Brand new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Brand new],,,N,N,N,garmin-vivosmart-4,"Garmin Vivosmart 4 - brand new, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/tw-11134207-7rasc-m3y3lfpceestc0.jpg,https://is2or.store/images/detailed/9/tw-11134207-7rasc-m3y3lfpceestc0.jpg
spt6016,en,171,Sports & Fitness///Gym Equipment,2114,2114,5789,2,,0,N,,Power Tower Pull-up Station,"Power Tower Pull-up Station by Relife is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Used', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Used],,,N,N,N,power-tower-pull-up-station,"Power Tower Pull-up Station - used, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/bodyx_bodyx_power_tower_bx-159_full05_szv0jqgc.jpg,https://is2or.store/images/detailed/9/bodyx_bodyx_power_tower_bx-159_full05_szv0jqgc.jpg
spt6017,en,172,Sports & Fitness///Gym Equipment,993,993,9391,1,,0,N,,Adjustable Weight Bench,"Adjustable Weight Bench by Flybird is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Like new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Like new],,,N,N,N,adjustable-weight-bench,"Adjustable Weight Bench - like new, performance-tested and ready for action.",A,21,sportneed,,
spt6018,en,173,Sports & Fitness///Water Sports Equipment,2232,2232,2610,4,,0,N,,Speedo Swim Fins,"Speedo Swim Fins by Speedo is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Brand new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Brand new],,,N,N,N,speedo-swim-fins,"Speedo Swim Fins - brand new, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/Speedo-Biofuse-Training-Fins-greyblue.jpeg,https://is2or.store/images/detailed/9/Speedo-Biofuse-Training-Fins-greyblue.jpeg
spt6019,en,174,Sports & Fitness///Water Sports Equipment,2154,2154,4591,4,,0,N,,Decathlon Tribord Snorkel Set,"Decathlon Tribord Snorkel Set by Decathlon is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Like new', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Like new],,,N,N,N,decathlon-tribord-snorkel-set,"Decathlon Tribord Snorkel Set - like new, performance-tested and ready for action.",A,18,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_luh1-5f.jpg,https://is2or.store/images/detailed/9/s-l1200_luh1-5f.jpg
spt6020,en,175,Sports & Fitness///Water Sports Equipment,1565,1565,858,4,,0,N,,Body Glove Paddleboard,"Body Glove Paddleboard by Body Glove is perfect for active enthusiasts who want reliable gear without compromising on quality. Listed as 'Used', this item has been reviewed to ensure functionality and comfort in use — whether indoor or outdoor.",,,,,,Condition: S[Used],,,N,N,N,body-glove-paddleboard,"Body Glove Paddleboard - used, performance-tested and ready for action.",A,15,sportneed,https://is2or.store/images/thumbnails/570/570/detailed/9/Body-Glove-Inflatable-Paddle-Board.webp,https://is2or.store/images/detailed/9/Body-Glove-Inflatable-Paddle-Board.webp
msc7001,en,176,Musical Instruments///Guitars,3426,3426,8946,3,,0,N,,Yamaha F310 Acoustic Guitar,"Yamaha F310 Acoustic Guitar by Yamaha delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Like new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Like new],,,N,N,N,yamaha-f310-acoustic-guitar,"Yamaha F310 Acoustic Guitar - like new, ready to play and enjoy.",A,30,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/YamahaF310.jpg,https://is2or.store/images/detailed/9/YamahaF310.jpg
msc7002,en,177,Musical Instruments///Guitars,1994,1994,2694,1,,0,N,,Gibson Les Paul Studio,"<p>Gibson Les Paul Studio by Gibson delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Used' and has been tested to meet the needs of practice, performance, or recording.</p>",,,,,,Condition: S[Used],,,N,N,N,gibson-les-paul-studio,"Gibson Les Paul Studio - used, ready to play and enjoy.",A,21,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/id-11134207-7r98w-lym7r0i4qzhka9.jpg,https://is2or.store/images/detailed/9/id-11134207-7r98w-lym7r0i4qzhka9.jpg
msc7003,en,178,Musical Instruments///Pianos & Keyboards,1294,1294,3793,1,,0,N,,Casio CTK-3500 Keyboard,"Casio CTK-3500 Keyboard by Casio delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Like new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Brand: E[Casio]; Condition: S[Like new],,,N,N,N,casio-ctk-3500-keyboard,"Casio CTK-3500 Keyboard - like new, ready to play and enjoy.",A,21,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/casio_ctk_3500_keyboard_1645930602_6e66ac24.jpg,https://is2or.store/images/detailed/9/casio_ctk_3500_keyboard_1645930602_6e66ac24.jpg
msc7004,en,179,Musical Instruments///Pianos & Keyboards,1054,1054,8217,1,,0,N,,Yamaha P-45 Digital Piano,"Yamaha P-45 Digital Piano by Yamaha delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Used' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Used],,,N,N,N,yamaha-p-45-digital-piano,"Yamaha P-45 Digital Piano - used, ready to play and enjoy.",A,24,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/piano_digital_yamaha_p45_1708139279_ef79e7b8_progressive.jpg,https://is2or.store/images/detailed/9/piano_digital_yamaha_p45_1708139279_ef79e7b8_progressive.jpg
msc7005,en,180,Musical Instruments///Pianos & Keyboards,437,437,5710,3,,0,N,,Roland GO:PIANO,"Roland GO:PIANO by Roland delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Brand new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Brand new],,,N,N,N,roland-go-piano,"Roland GO:PIANO - brand new, ready to play and enjoy.",A,33,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/roland_go_piano_digital_piano__1658067285_76e81c02_progressive.jpg,https://is2or.store/images/detailed/9/roland_go_piano_digital_piano__1658067285_76e81c02_progressive.jpg
msc7006,en,181,Musical Instruments///Drums & Percussion,1934,1934,3955,1,,0,N,,Pearl Roadshow Drum Kit,"Pearl Roadshow Drum Kit by Pearl delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Used' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Used],,,N,N,N,pearl-roadshow-drum-kit,"Pearl Roadshow Drum Kit - used, ready to play and enjoy.",A,30,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/Pearl-Roadshow-4-Piece-Review.webp,https://is2or.store/images/detailed/9/Pearl-Roadshow-4-Piece-Review.webp
msc7007,en,182,Musical Instruments///Drums & Percussion,2741,2741,9408,1,,0,N,,Roland V-Drums TD-1K,"Roland V-Drums TD-1K by Roland delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Like new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Like new],,,N,N,N,roland-v-drums-td-1k,"Roland V-Drums TD-1K - like new, ready to play and enjoy.",A,30,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/roland-td1k-set.jpg,https://is2or.store/images/detailed/9/roland-td1k-set.jpg
msc7008,en,183,Musical Instruments///DJ Equipment,4089,4089,7215,2,,0,N,,Pioneer DDJ-400 DJ Controller,"Pioneer DDJ-400 DJ Controller by Pioneer delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Like new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Like new],,,N,N,N,pioneer-ddj-400-dj-controller,"Pioneer DDJ-400 DJ Controller - like new, ready to play and enjoy.",A,24,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_5k05-px.jpg,https://is2or.store/images/detailed/9/s-l1200_5k05-px.jpg
msc7009,en,184,Musical Instruments///DJ Equipment,1809,1809,8055,3,,0,N,,Numark Mixtrack Pro FX,"Numark Mixtrack Pro FX by Numark delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Used' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Used],,,N,N,N,numark-mixtrack-pro-fx,"Numark Mixtrack Pro FX - used, ready to play and enjoy.",A,30,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/numark_mixtrack_pro_fx_dj_cont_1709571958_9a5600ea_progressive.jpg,https://is2or.store/images/detailed/9/numark_mixtrack_pro_fx_dj_cont_1709571958_9a5600ea_progressive.jpg
msc7010,en,185,Musical Instruments///Studio Equipment,4843,4843,5880,1,,0,N,,Focusrite Scarlett 2i2 Audio Interface,"Focusrite Scarlett 2i2 Audio Interface by Focusrite delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Like new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Like new],,,N,N,N,focusrite-scarlett-2i2-audio-interface,"Focusrite Scarlett 2i2 Audio Interface - like new, ready to play and enjoy.",A,27,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/soundcard_focusrite_scarlett_2_1676084133_fafd626f_progressive.jpg,https://is2or.store/images/detailed/9/soundcard_focusrite_scarlett_2_1676084133_fafd626f_progressive.jpg
msc7011,en,186,Musical Instruments///Studio Equipment,2456,2456,8704,3,,0,N,,Yamaha HS5 Studio Monitors,"Yamaha HS5 Studio Monitors by Yamaha delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Brand new' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Brand new],,,N,N,N,yamaha-hs5-studio-monitors,"Yamaha HS5 Studio Monitors - brand new, ready to play and enjoy.",A,18,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/yamaha-hs5-powered-studio-monitor-a109920-700x700.jpeg,https://is2or.store/images/detailed/9/yamaha-hs5-powered-studio-monitor-a109920-700x700.jpeg
msc7012,en,187,Musical Instruments///Wind Instruments,649,649,808,2,,0,N,,Yamaha YFL-222 Flute,"Yamaha YFL-222 Flute by Yamaha delivers rich tone and reliable performance whether you're a beginner or seasoned artist. This item is marked as 'Used' and has been tested to meet the needs of practice, performance, or recording.",,,,,,Condition: S[Used],,,N,N,N,yamaha-yfl-222-flute,"Yamaha YFL-222 Flute - used, ready to play and enjoy.",A,18,YueShang,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_mlhl-z5.jpg,https://is2or.store/images/detailed/9/s-l1200_mlhl-z5.jpg
