CategoryCode;CategoryPath;Language;Store;PageTitle;CategoryId;DateAdded;Status;Position;DetailedImageURL;Description;ProductDetailsView;UsergroupIds;MetaDescription;MetaKeywords;CategoryUrl;SeoName;Discussion;Vendor categories fee - Exclusive;Vendor categories fee - Default plan;Vendor categories fee - Bronze;Vendor categories fee - Free;Vendor categories fee - Silver;Vendor categories fee - Professional;Vendor categories fee - Gold;Vendor categories fee - Enterprise;Vendor categories fee - Platinum;Vendor categories fee - Corporate;Vendor categories fee - Custom;IsVirtual;VirtualConditions
"513";"Fresh & Local///Nuts & Spices///Spices";"en";"Is2or";"";"513";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/nuts-and-spices/spices/";"spices";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///المكسرات والتوابل///التوابل";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"516";"Supermarket///Wholesale & Bulk///Dairy";"en";"Is2or";"";"516";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/supermarket/wholesale-and-bulk/dairy/";"dairy";"D";"9.70";"";"9.70";"";"9.70";"";"9.70";"";"9.70";"";"";"N";""
"";"سوبر ماركت///بيع بالجملة///منتجات الألبان";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"517";"Supermarket///Wholesale & Bulk///Beverages";"en";"Is2or";"";"517";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/supermarket/wholesale-and-bulk/beverages/";"beverages";"D";"9.70";"";"9.70";"";"9.70";"";"9.70";"";"9.70";"";"";"N";""
"";"سوبر ماركت///بيع بالجملة///المشروبات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"518";"Supermarket///Wholesale & Bulk///Cleaning Products";"en";"Is2or";"";"518";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/supermarket/wholesale-and-bulk/cleaning-products/";"cleaning-products";"D";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"";"N";""
"";"سوبر ماركت///بيع بالجملة///منتجات التنظيف";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"519";"Supermarket///Retail///Fruits & Vegetables";"en";"Is2or";"";"519";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/fruits-and-vegetables/";"fruits-and-vegetables";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";"{""set"":""all"",""set_value"":""1""}"
"";"سوبر ماركت///المخبوزات///الفواكه والخضروات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"520";"Supermarket///Retail///Cheese & Cold Cuts";"en";"Is2or";"";"520";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/cheese-and-cold-cuts/";"cheese-and-cold-cuts";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///الجبن والقطع الباردة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"521";"Supermarket///Retail///Breakfast & Snacks";"en";"Is2or";"";"521";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/breakfast-and-snacks/";"breakfast-and-snacks";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///الفطور والوجبات الخفيفة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"522";"Supermarket///Retail///Packaged Products";"en";"Is2or";"";"522";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/packaged-products/";"packaged-products";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///المنتجات المعبأة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"523";"Supermarket///Retail///Bakery";"en";"Is2or";"";"523";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/bakery/";"bakery";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///المشروبات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"524";"Supermarket///Retail///Dairy";"en";"Is2or";"";"524";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/dairy/";"dairy";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///منتجات الألبان";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"525";"Supermarket///Retail///Beverages";"en";"Is2or";"";"525";"21 Jan 2025 00:00:00";"A";"70";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/beverages/";"beverages";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///العناية والنظافة الشخصية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"526";"Supermarket///Retail///Cleaning Products";"en";"Is2or";"";"526";"21 Jan 2025 00:00:00";"A";"80";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/cleaning-products/";"cleaning-products";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"سوبر ماركت///المخبوزات///منتجات التنظيف";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"527";"Supermarket///Retail///Household Products";"en";"Is2or";"";"527";"21 Jan 2025 00:00:00";"A";"90";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/household-products/";"household-products";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"سوبر ماركت///المخبوزات///منتجات منزلية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"528";"Supermarket///Retail///Care And Hygiene";"en";"Is2or";"";"528";"21 Jan 2025 00:00:00";"A";"100";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/care-and-hygiene/";"care-and-hygiene";"D";"9.00";"";"9.00";"";"9.00";"";"9.00";"";"9.00";"";"";"N";""
"";"سوبر ماركت///المخبوزات///الجبن واللحوم الباردة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"529";"Supermarket///Retail///Clothing";"en";"Is2or";"";"529";"21 Jan 2025 00:00:00";"A";"110";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/clothing/";"clothing";"D";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"";"N";""
"";"سوبر ماركت///المخبوزات///ملابس";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"531";"Supermarket///Retail///Pet Products";"en";"Is2or";"";"531";"21 Jan 2025 00:00:00";"A";"130";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/pet-products/";"pet-products";"D";"14.10";"";"14.10";"";"14.10";"";"14.10";"";"14.10";"";"";"N";""
"";"سوبر ماركت///المخبوزات///منتجات الحيوانات الأليفة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"532";"Supermarket///Retail///Seasonal Products";"en";"Is2or";"";"532";"21 Jan 2025 00:00:00";"A";"140";"";"";"default";"0";"";"";"https://is2or.com/supermarket/retail/seasonal-products/";"seasonal-products";"D";"15.60";"";"15.60";"";"15.60";"";"15.60";"";"15.60";"";"";"N";""
"";"سوبر ماركت///المخبوزات///منتجات موسمية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"535";"Automotive///Car Parts///Engine Parts";"en";"Is2or";"";"535";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/engine-parts/";"engine-parts";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///قطع غيار المحرك";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"536";"Automotive///Car Parts///Brake Systems";"en";"Is2or";"";"536";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/brake-systems/";"brake-systems";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///أنظمة الفرامل";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"537";"Automotive///Car Parts///Transmission Parts";"en";"Is2or";"";"537";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/transmission-parts/";"transmission-parts";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///قطع غيار ناقل الحركة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"538";"Automotive///Car Parts///Electrical Parts";"en";"Is2or";"";"538";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/electrical-parts/";"electrical-parts";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///قطع غيار كهربائية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"539";"Automotive///Car Parts///Filters & Fluids";"en";"Is2or";"";"539";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/filters-and-fluids/";"filters-and-fluids";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///الفلاتر والسوائل";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"540";"Automotive///Car Parts///Body Parts";"en";"Is2or";"";"540";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/automotive/car-parts/body-parts/";"body-parts";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"السيارات///قطع غيار السيارات///قطع غيار الهيكل";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"541";"Automotive///Auto Accessories///Care Products";"en";"Is2or";"";"541";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/care-products/";"care-products";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///منتجات العناية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"542";"Automotive///Auto Accessories///Tools & Equipment";"en";"Is2or";"";"542";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/tools-and-equipment/";"tools-and-equipment";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///أدوات ومعدات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"543";"Automotive///Auto Accessories///Car Electronics";"en";"Is2or";"";"543";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/car-electronics/";"car-electronics";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///إلكترونيات السيارات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"544";"Automotive///Auto Accessories///Interior Accessories";"en";"Is2or";"";"544";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/interior-accessories/";"interior-accessories";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///اكسسوارات داخلية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"545";"Automotive///Auto Accessories///Exterior Accessories";"en";"Is2or";"";"545";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/exterior-accessories/";"exterior-accessories";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///اكسسوارات خارجية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"546";"Automotive///Auto Accessories///Maintenance Items";"en";"Is2or";"";"546";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/automotive/auto-accessories/maintenance-items/";"maintenance-items";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"السيارات///اكسسوارات السيارات///مستلزمات الصيانة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"547";"Electronics & Digital Products///Digital Products///E-Learning";"en";"Is2or";"";"547";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/electronics/digital-products/e-learning/";"e-learning";"D";"6.10";"";"6.10";"";"6.10";"";"6.10";"";"6.10";"";"";"N";""
"";"الإلكترونيات والمنتجات الرقمية///المنتجات الرقمية///التعلم الإلكتروني";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"548";"Electronics & Digital Products///Digital Products///Art Gallery";"en";"Is2or";"";"548";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/electronics/digital-products/art-gallery/";"art-gallery";"D";"6.10";"";"6.10";"";"6.10";"";"6.10";"";"6.10";"";"";"N";""
"";"الإلكترونيات والمنتجات الرقمية///المنتجات الرقمية///معرض الفن";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"549";"Fresh & Local///Fruits from farms///Fruites";"en";"Is2or";"";"549";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/fruits-from-farms/fruites/";"fruites";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///فواكه من المزارع///فواكه";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
